"poj_unicode","poj_input","kiplmj_unicode","kiplmj_input","main_id"
"chi̍t bóe liông","chit8 boe2 liong5","tsi̍t bué liông","tsit8 bue2 liong5","6743"
"khah iâⁿ káu-bó-chôa-á chi̍t-tōa-tui","khah iann5 kau2-bo2-choa5-a2 chit8-toa7-tui","khah iânn káu-bó-tsuâ-á tsi̍t-tuā-tui","khah iann5 kau2-bo2-tsua5-a2 tsit8-tua7-tui","6743"
"chhian-chin-bān-khak","chhian-chin-ban7-khak","tshian-tsin-bān-khak","tshian-tsin-ban7-khak","6744"
"chin tú chin","chin tu2 chin","tsin tú tsin","tsin tu2 tsin","6745"
"hiàn tú hiàn","hian3 tu2 hian3","hiàn tú hiàn","hian3 tu2 hian3","6745"
"chin tú chin","chin tu2 chin","tsin tú tsin","tsin tu2 tsin","6746"
"si̍t tú si̍t","sit8 tu2 sit8","si̍t tú si̍t","sit8 tu2 sit8","6746"
"chin tú chin","chin tu2 chin","tsin tú tsin","tsin tu2 tsin","6747"
"kiàⁿ tú kiàⁿ","kiann3 tu2 kiann3","kiànn tú kiànn","kiann3 tu2 kiann3","6747"
"chin chin chiàⁿ chiàⁿ","chin chin chiann3 chiann3","tsin tsin tsiànn tsiànn","tsin tsin tsiann3 tsiann3","6748"
"khiā chin khiā hiān","khia7 chin khia7 hian7","khiā tsin khiā hiān","khia7 tsin khia7 hian7","6749"
"si-sòaⁿ tiàu tâng-cheng","si-soann3 tiau3 tang5-cheng","si-suànn tiàu tâng-tsing","si-suann3 tiau3 tang5-tsing","6750"
"chhian-bān put-khó","chhian-ban7 put-kho2","tshian-bān put-khó","tshian-ban7 put-kho2","6751"
"bān-bān put-khó","ban7-ban7 put-kho2","bān-bān put-khó","ban7-ban7 put-kho2","6752"
"sian m̄-thang","sian m7-thang","sian m̄-thang","sian m7-thang","6753"
"chhian-bān hù ong","chhian-ban7 hu3 ong","tshian-bān hù ong","tshian-ban7 hu3 ong","6754"
"chhian-pù-bān-nōa","chhian-pu3-ban7-noa7","tshian-pù-bān-nuā","tshian-pu3-ban7-nua7","6755"
"saⁿ-chheng nî chi̍t pái hái-tiòng","sann-chheng ni5 chit8 pai2 hai2-tiong3","sann-tshing nî tsi̍t pái hái-tiòng","sann-tshing ni5 tsit8 pai2 hai2-tiong3","6756"
"bô thâu-cháng","bo5 thau5-chang2","bô thâu-tsáng","bo5 thau5-tsang2","6757"
"jû chháng chháng","ju5 chhang2 chhang2","jû tsháng tsháng","ju5 tshang2 tshang2","6758"
"kháu kháu siaⁿ siaⁿ","khau2 khau2 siann siann","kháu kháu siann siann","khau2 khau2 siann siann","6759"
"chhùi-hoe","chhui3-hoe","tshuì-hue","tshui3-hue","6760"
"ū chhùi-chúi","u7 chhui3-chui2","ū tshuì-tsuí","u7 tshui3-tsui2","6761"
"gâu kong-ōe","gau5 kong-oe7","gâu kong-uē","gau5 kong-ue7","6762"
"bô liàm chhùi","bo5 liam3 chhui3","bô liàm tshuì","bo5 liam3 tshui3","6763"
"chhùi khah ba̍t koh bí-thai-ba̍k pang","chhui3 khah bat8 koh bi2-thai-bak8 pang","tshuì khah ba̍t koh bí-thai-ba̍k pang","tshui3 khah bat8 koh bi2-thai-bak8 pang","6764"
"kóng-ōe bô kéng-ōe","kong2-oe7 bo5 keng2-oe7","kóng-uē bô kíng-uē","kong2-ue7 bo5 king2-ue7","6765"
"kong-ōe bô-lûi-bô-thûi","kong-oe7 bo5-lui5-bo5-thui5","kong-uē bô-luî-bô-thuî","kong-ue7 bo5-lui5-bo5-thui5","6766"
"kong-ōe bô koaiⁿ āu-bóe-mûi","kong-oe7 bo5 koainn au7-boe2-mui5","kong-uē bô kuainn āu-bué-muî","kong-ue7 bo5 kuainn au7-bue2-mui5","6767"
"chhùi-nōa-chúi","chhui3-noa7-chui2","tshuì-nuā-tsuí","tshui3-nua7-tsui2","6768"
"pháiⁿ-chhùi","phainn2-chhui3","pháinn-tshuì","phainn2-tshui3","6769"
"pháiⁿ-chhùi-táu","phainn2-chhui3-tau2","pháinn-tshuì-táu","phainn2-tshui3-tau2","6770"
"pháiⁿ-chhùi pháiⁿ-chi̍h","phainn2-chhui3 phainn2-chih8","pháinn-tshuì pháinn-tsi̍h","phainn2-tshui3 phainn2-tsih8","6771"
"pháiⁿ-chhùi pháiⁿ phīⁿ","phainn2-chhui3 phainn2 phinn7","pháinn-tshuì pháinn phīnn","phainn2-tshui3 phainn2 phinn7","6772"
"pháiⁿ-chhùi- phīⁿ","phainn2-chhui3- phinn7","pháinn-tshuì- phīnn","phainn2-tshui3- phinn7","6773"
"pháiⁿ-chhùi la̍k -táu","phainn2-chhui3 lak8 -tau2","pháinn-tshuì la̍k -táu","phainn2-tshui3 lak8 -tau2","6774"
"pháiⁿ-chhùi iá-táu","phainn2-chhui3 ia2-tau2","pháinn-tshuì iá-táu","phainn2-tshui3 ia2-tau2","6775"
"chi̍t chhùi thoân chi̍t hīⁿ","chit8 chhui3 thoan5 chit8 hinn7","tsi̍t tshuì thuân tsi̍t hīnn","tsit8 tshui3 thuan5 tsit8 hinn7","6776"
"sio pò-chhùi","sio po3-chhui3","sio pò-tshuì","sio po3-tshui3","6777"
"chhùi chiap chhùi","chhui3 chiap chhui3","tshuì tsiap tshuì","tshui3 tsiap tshui3","6778"
"hīⁿ thoân hīⁿ","hinn7 thoan5 hinn7","hīnn thuân hīnn","hinn7 thuan5 hinn7","6778"
"chhùi thoân chhùi","chhui3 thoan5 chhui3","tshuì thuân tshuì","tshui3 thuan5 tshui3","6779"
"hīⁿ thoân hīⁿ","hinn7 thoan5 hinn7","hīnn thuân hīnn","hinn7 thuan5 hinn7","6779"
"chhùi-nōa","chhui3-noa7","tshuì-nuā","tshui3-nua7","6780"
"sio-tak chhùi","sio-tak chhui3","sio-tak tshuì","sio-tak tshui3","6781"
"chhùi-kín","chhui3-kin2","tshuì-kín","tshui3-kin2","6782"
"chhuèkōaⁿ","chhuek3oann7","tshuìkuānn","tshuik3uann7","6783"
"chhùi khah ba̍t koh chhài-nâ","chhui3 khah bat8 koh chhai3-na5","tshuì khah ba̍t koh tshài-nâ","tshui3 khah bat8 koh tshai3-na5","6784"
"chhùi bô kòa gû-chhùi-lam","chhui3 bo5 koa3 gu5-chhui3-lam","tshuì bô kuà gû-tshuì-lam","tshui3 bo5 kua3 gu5-tshui3-lam","6785"
"chhùi khah ba̍t koh bí-thai-ba̍k pang","chhui3 khah bat8 koh bi2-thai-bak8 pang","tshuì khah ba̍t koh bí-thai-ba̍k pang","tshui3 khah bat8 koh bi2-thai-bak8 pang","6786"
"kóng-ōe bô koaiⁿ āu-bóe-mûi","kong2-oe7 bo5 koainn au7-boe2-mui5","kóng-uē bô kuainn āu-bué-muî","kong2-ue7 bo5 kuainn au7-bue2-mui5","6787"
"sio poh chhùi","sio poh chhui3","sio poh tshuì","sio poh tshui3","6788"
"sio-chèⁿ-chhùi","sio-chenn3-chhui3","sio-tsènn-tshuì","sio-tsenn3-tshui3","6789"
"sio-tak-chhùi","sio-tak-chhui3","sio-tak-tshuì","sio-tak-tshui3","6790"
"chèⁿ-chhùi","chenn3-chhui3","tsènn-tshuì","tsenn3-tshui3","6791"
"chhàu-chhùi-piⁿ","chhau3-chhui3-pinn","tshàu-tshuì-pinn","tshau3-tshui3-pinn","6792"
"pàng-phùi an káu sim","pang3-phui3 an kau2 sim","pàng-phuì an káu sim","pang3-phui3 an kau2 sim","6793"
"pháiⁿ-chhùi-táu","phainn2-chhui3-tau2","pháinn-tshuì-táu","phainn2-tshui3-tau2","6794"
"han-bān chhùi","han-ban7 chhui3","han-bān tshuì","han-ban7 tshui3","6795"
"han-bān kóng-ōe","han-ban7 kong2-oe7","han-bān kóng-uē","han-ban7 kong2-ue7","6796"
"oai-chhùi chhoa̍h-ba̍k","oai-chhui3 chhoah8-bak8","uai-tshuì tshua̍h-ba̍k","uai-tshui3 tshuah8-bak8","6797"
"chhùi-kháu tiāⁿ","chhui3-khau2 tiann7","tshuì-kháu tiānn","tshui3-khau2 tiann7","6798"
"chi̍t-chhùi kòa siang chi̍h","chit8-chhui3 koa3 siang chih8","tsi̍t-tshuì kuà siang tsi̍h","tsit8-tshui3 kua3 siang tsih8","6799"
"phok-phok thn̂g","phok-phok thng5","phok-phok thn̂g","phok-phok thng5","6800"
"chhàu-chhùi","chhau3-chhui3","tshàu-tshuì","tshau3-tshui3","6801"
"ge̍k-kháu","gek8-khau2","gi̍k-kháu","gik8-khau2","6802"
"ōe chi̍t-ê khang-khak piáⁿ","oe7 chit8-e5 khang-khak piann2","uē tsi̍t-ê khang-khak piánn","ue7 tsit8-e5 khang-khak piann2","6803"
"chhùi-tun","chhui3-tun","tshuì-tun","tshui3-tun","6804"
"chhùi-kak choân pho","chhui3-kak choan5 pho","tshuì-kak tsuân pho","tshui3-kak tsuan5 pho","6805"
"chhùi bô thàng sim-koaⁿ","chhui3 bo5 thang3 sim-koann","tshuì bô thàng sim-kuann","tshui3 bo5 thang3 sim-kuann","6806"
"chhùi-iok","chhui3-iok","tshuì-iok","tshui3-iok","6807"
"ū chhùi-chúi","u7 chhui3-chui2","ū tshuì-tsuí","u7 tshui3-tsui2","6808"
"chi̍t-ê chhùi nā phah la̍k-ta̍k á","chit8-e5 chhui3 na7 phah lak8-tak8 a2","tsi̍t-ê tshuì nā phah la̍k-ta̍k á","tsit8-e5 tshui3 na7 phah lak8-tak8 a2","6809"
"kóng-ōe it liû-súi","kong2-oe7 it liu5-sui2","kóng-uē it liû-suí","kong2-ue7 it liu5-sui2","6810"
"soān-chio̍h chhùi","soan7-chioh8 chhui3","suān-tsio̍h tshuì","suan7-tsioh8 tshui3","6811"
"chhùi-ba̍t","chhui3-bat8","tshuì-ba̍t","tshui3-bat8","6812"
"lak-tē-á pá-pá","lak-te7-a2 pa2-pa2","lak-tē-á pá-pá","lak-te7-a2 pa2-pa2","6813"
"pàng-phùi an káu sim","pang3-phui3 an kau2 sim","pàng-phuì an káu sim","pang3-phui3 an kau2 sim","6814"
"chhùi kóng-kah bô-iû","chhui3 kong2-kah bo5-iu5","tshuì kóng-kah bô-iû","tshui3 kong2-kah bo5-iu5","6815"
"chiūⁿ iam-ke lâ","chiunn7 iam-ke la5","tsiūnn iam-ke lâ","tsiunn7 iam-ke la5","6816"
"poh-chhùi","poh-chhui3","poh-tshuì","poh-tshui3","6817"
"pôaⁿ-chhùi","poann5-chhui3","puânn-tshuì","puann5-tshui3","6818"
"tak-chhùi","tak-chhui3","tak-tshuì","tak-tshui3","6819"
"chhàu-chhùi-ham","chhau3-chhui3-ham","tshàu-tshuì-ham","tshau3-tshui3-ham","6820"
"chhùi-tûn-phôe sio khoán-thāi","chhui3-tun5-phoe5 sio khoan2-thai7","tshuì-tûn-phuê sio khuán-thāi","tshui3-tun5-phue5 sio khuan2-thai7","6821"
"chhùi kóng-kah bô-iû","chhui3 kong2-kah bo5-iu5","tshuì kóng-kah bô-iû","tshui3 kong2-kah bo5-iu5","6822"
"chhùi-lō͘","chhui3-loo7","tshuì-lōo","tshui3-loo7","6823"
"pî-thó͘ bē-ha̍h","pi5-thoo2 be7-hah8","pî-thóo bē-ha̍h","pi5-thoo2 be7-hah8","6824"
"chhùi liām-keng","chhui3 liam7-keng","tshuì liām-king","tshui3 liam7-king","6825"
"chhiú bong-leng","chhiu2 bong-leng","tshiú bong-ling","tshiu2 bong-ling","6825"
"chhùi kah sim-koaⁿ tùi ge̍k","chhui3 kah sim-koann tui3 gek8","tshuì kah sim-kuann tuì gi̍k","tshui3 kah sim-kuann tui3 gik8","6826"
"chhùi-ho͘","chhui3-hoo","tshuì-hoo","tshui3-hoo","6827"
"chi̍t-chhùi siang-thâu","chit8-chhui3 siang-thau5","tsi̍t-tshuì siang-thâu","tsit8-tshui3 siang-thau5","6828"
"chhut-chhùi ū-ōe","chhut-chhui3 u7-oe7","tshut-tshuì ū-uē","tshut-tshui3 u7-ue7","6829"
"chhùi-kóng","chhui3-kong2","tshuì-kóng","tshui3-kong2","6830"
"kim-chhùi","kim-chhui3","kim-tshuì","kim-tshui3","6831"
"ba̍t-chhùi","bat8-chhui3","ba̍t-tshuì","bat8-tshui3","6832"
"chhiūⁿ-leng thn̂g","chhiunn7-leng thng5","tshiūnn-ling thn̂g","tshiunn7-ling thng5","6833"
"chhùi-thâu giám-ngē","chhui3-thau5 giam2-nge7","tshuì-thâu giám-ngē","tshui3-thau5 giam2-nge7","6834"
"âu-ta chi̍h khoah","au5-ta chih8 khoah","âu-ta tsi̍h khuah","au5-ta tsih8 khuah","6835"
"âu-ta chhùi khoah","au5-ta chhui3 khoah","âu-ta tshuì khuah","au5-ta tshui3 khuah","6836"
"chhùi-ta nâ-âu-khoah","chhui3-ta na5-au5-khoah","tshuì-ta nâ-âu-khuah","tshui3-ta na5-au5-khuah","6837"
"chhùi-iok","chhui3-iok","tshuì-iok","tshui3-iok","6838"
"cha̍p ān káu bô-iáⁿ","chap8 an7 kau2 bo5-iann2","tsa̍p ān káu bô-iánn","tsap8 an7 kau2 bo5-iann2","6839"
"hē than hē ô","he7 than he7 o5","hē than hē ô","he7 than he7 o5","6840"
"kàu-sî lóng-bô","kau3-si5 long2-bo5","kàu-sî lóng-bô","kau3-si5 long2-bo5","6840"
"ēng chhùi-ān","eng7 chhui3-an7","īng tshuì-ān","ing7 tshui3-an7","6841"
"chhùi-tûn-phôe sio khoán-thāi","chhui3-tun5-phoe5 sio khoan2-thai7","tshuì-tûn-phuê sio khuán-thāi","tshui3-tun5-phue5 sio khuan2-thai7","6842"
"ōe chi̍t-ê khang-khak piáⁿ","oe7 chit8-e5 khang-khak piann2","uē tsi̍t-ê khang-khak piánn","ue7 tsit8-e5 khang-khak piann2","6843"
"chhùi-khîm","chhui3-khim5","tshuì-khîm","tshui3-khim5","6844"
"chhùi ta̍h thut","chhui3 tah8 thut","tshuì ta̍h thut","tshui3 tah8 thut","6845"
"chhùi-tà","chhui3-ta3","tshuì-tà","tshui3-ta3","6846"
"tiⁿ-phôe kiâm-āⁿ","tinn-phoe5 kiam5-ann7","tinn-phuê kiâm-ānn","tinn-phue5 kiam5-ann7","6847"
"chhùi liām o͘-mî-tô","chhui3 liam7 oo-mi5-to5","tshuì liām oo-mî-tô","tshui3 liam7 oo-mi5-to5","6848"
"chhiú gia̍h thâi-ti to","chhiu2 giah8 thai5-ti to","tshiú gia̍h thâi-ti to","tshiu2 giah8 thai5-ti to","6848"
"chhùi-tiⁿ sim-koaⁿ o͘","chhui3-tinn sim-koann oo","tshuì-tinn sim-kuann oo","tshui3-tinn sim-kuann oo","6849"
"chha̍t-sim chû-pi chhùi","chhat8-sim chu5-pi chhui3","tsha̍t-sim tsû-pi tshuì","tshat8-sim tsu5-pi tshui3","6850"
"thn̂g-sng chhùi","thng5-sng chhui3","thn̂g-sng tshuì","thng5-sng tshui3","6851"
"phi-sng sim","phi-sng sim","phi-sng sim","phi-sng sim","6851"
"kháu ín bô-pîn chún","khau2 in2 bo5-pin5 chun2","kháu ín bô-pîn tsún","khau2 in2 bo5-pin5 tsun2","6852"
"chhùi-ho͘","chhui3-hoo","tshuì-hoo","tshui3-hoo","6853"
"nn̄g-bān gō͘","nng7-ban7 goo7","nn̄g-bān gōo","nng7-ban7 goo7","6853"
"kō͘ chhùi-kóng-ê bô-chún-sǹg","koo7 chhui3-kong2-e5 bo5-chun2-sng3","kōo tshuì-kóng-ê bô-tsún-sǹg","koo7 tshui3-kong2-e5 bo5-tsun2-sng3","6854"
"chhùi sī hong","chhui3 si7 hong","tshuì sī hong","tshui3 si7 hong","6855"
"jī sī chong","ji7 si7 chong","jī sī tsong","ji7 si7 tsong","6855"
"tok-phīⁿ","tok-phinn7","tok-phīnn","tok-phinn7","6856"
"chhùi-táu","chhui3-tau2","tshuì-táu","tshui3-tau2","6857"
"chhùi-kóng","chhui3-kong2","tshuì-kóng","tshui3-kong2","6858"
"ìⁿ-òⁿ","inn3-onn3","ìnn-ònn","inn3-onn3","6859"
"gâu kóng-ōe","gau5 kong2-oe7","gâu kóng-uē","gau5 kong2-ue7","6860"
"kháu lêng sia̍t piān","khau2 leng5 siat8 pian7","kháu lîng sia̍t piān","khau2 ling5 siat8 pian7","6861"
"chhùi-chiam chi̍h lāi","chhui3-chiam chih8 lai7","tshuì-tsiam tsi̍h lāi","tshui3-tsiam tsih8 lai7","6862"
"soān-chio̍h chhùi","soan7-chioh8 chhui3","suān-tsio̍h tshuì","suan7-tsioh8 tshui3","6863"
"kháu-chi̍h lī-piān","khau2-chih8 li7-pian7","kháu-tsi̍h lī-piān","khau2-tsih8 li7-pian7","6864"
"chhùi-hoe lāi","chhui3-hoe lai7","tshuì-hue lāi","tshui3-hue lai7","6865"
"chhùi-kháu","chhui3-khau2","tshuì-kháu","tshui3-khau2","6866"
"chhùi-èng","chhui3-eng3","tshuì-ìng","tshui3-ing3","6867"
"chhùi-ān","chhui3-an7","tshuì-ān","tshui3-an7","6868"
"chhùi-iok","chhui3-iok","tshuì-iok","tshui3-iok","6869"
"chhùi-kháu tiāⁿ","chhui3-khau2 tiann7","tshuì-kháu tiānn","tshui3-khau2 tiann7","6870"
"chhùi-ho͘","chhui3-hoo","tshuì-hoo","tshui3-hoo","6871"
"se̍k-chhùi","sek8-chhui3","si̍k-tshuì","sik8-tshui3","6872"
"chhùi-kháu-goān","chhui3-khau2-goan7","tshuì-kháu-guān","tshui3-khau2-guan7","6873"
"gio̍k-sim","giok8-sim","gio̍k-sim","giok8-sim","6874"
"thó͘ ko-lê sim","thoo2 ko-le5 sim","thóo ko-lê sim","thoo2 ko-le5 sim","6875"
"thó͘ jîn-sim","thoo2 jin5-sim","thóo jîn-sim","thoo2 jin5-sim","6876"
"thô͘-thâu","thoo5-thau5","thôo-thâu","thoo5-thau5","6877"
"thô͘-lūn-á","thoo5-lun7-a2","thôo-lūn-á","thoo5-lun7-a2","6878"
"lāi-soaⁿ sông","lai7-soann song5","lāi-suann sông","lai7-suann song5","6879"
"lāi-soaⁿ koaⁿ-chin","lai7-soann koann-chin","lāi-suann kuann-tsin","lai7-suann kuann-tsin","6880"
"chhân-chng sông","chhan5-chng song5","tshân-tsng sông","tshan5-tsng song5","6881"
"chháu-tē sông","chhau2-te7 song5","tsháu-tē sông","tshau2-te7 song5","6882"
"chng-lí sông","chng-li2 song5","tsng-lí sông","tsng-li2 song5","6883"
"chng-kha sông","chng-kha song5","tsng-kha sông","tsng-kha song5","6884"
"èng-chhài hông","eng3-chhai3 hong5","ìng-tshài hông","ing3-tshai3 hong5","6885"
"thô͘-ko chio̍h-thâu","thoo5-ko chioh8-thau5","thôo-ko tsio̍h-thâu","thoo5-ko tsioh8-thau5","6886"
"thó͘-tē-kong- peh","thoo2-te7-kong- peh","thóo-tē-kong- peh","thoo2-te7-kong- peh","6887"
"thó͘-tē-kong-biō","thoo2-te7-kong-bio7","thóo-tē-kong-biō","thoo2-te7-kong-bio7","6888"
"thô͘-lâng","thoo5-lang5","thôo-lâng","thoo5-lang5","6889"
"thô͘-khut","thoo5-khut","thôo-khut","thoo5-khut","6890"
"thô͘-tāu kū","thoo5-tau7 ku7","thôo-tāu kū","thoo5-tau7 ku7","6891"
"kún-kau-liông","kun2-kau-liong5","kún-kau-liông","kun2-kau-liong5","6892"
"àu-ûiⁿ","au3-uinn5","àu-uînn","au3-uinn5","6893"
"àu-sái-sek","au3-sai2-sek","àu-sái-sik","au3-sai2-sik","6894"
"thô͘-kak","thoo5-kak","thôo-kak","thoo5-kak","6895"
"thô͘-chòng","thoo5-chong3","thôo-tsòng","thoo5-tsong3","6896"
"thô͘-phang","thoo5-phang","thôo-phang","thoo5-phang","6897"
"thô͘-khòng-phang","thoo5-khong3-phang","thôo-khòng-phang","thoo5-khong3-phang","6898"
"thô͘-khàng-phang","thoo5-khang3-phang","thôo-khàng-phang","thoo5-khang3-phang","6898"
"sông-sông","song5-song5","sông-sông","song5-song5","6899"
"thô͘-thuh","thoo5-thuh","thôo-thuh","thoo5-thuh","6900"
"thô͘-thoh","thoo5-thoh","thôo-thoh","thoo5-thoh","6900"
"thô͘-kut","thoo5-kut","thôo-kut","thoo5-kut","6901"
"thô͘-chhiâng","thoo5-chhiang5","thôo-tshiâng","thoo5-tshiang5","6902"
"thó͘-tē-kong-kim","thoo2-te7-kong-kim","thóo-tē-kong-kim","thoo2-te7-kong-kim","6903"
"li̍h heng sàn kah","lih8 heng san3 kah","li̍h hing sàn kah","lih8 hing san3 kah","6904"
"thó͘-seⁿ-á","thoo2-senn-a2","thóo-senn-á","thoo2-senn-a2","6905"
"sông-piah-piah","song5-piah-piah","sông-piah-piah","song5-piah-piah","6906"
"thô͘-jióng","thoo5-jiong2","thôo-jióng","thoo5-jiong2","6907"
"chhiâng-á","chhiang5-a2","tshiâng-á","tshiang5-a2","6908"
"àm-tīⁿ","am3-tinn7","àm-tīnn","am3-tinn7","6909"
"bé-ka-chhun","be2-ka-chhun","bé-ka-tshun","be2-ka-tshun","6910"
"chhun-hî","chhun-hi5","tshun-hî","tshun-hi5","6911"
"soaⁿ-thô͘-tāu","soann-thoo5-tau7","suann-thôo-tāu","suann-thoo5-tau7","6912"
"li̍h lông sàn kah","lih8 long5 san3 kah","li̍h lông sàn kah","lih8 long5 san3 kah","6913"
"thô͘-sún","thoo5-sun2","thôo-sún","thoo5-sun2","6914"
"thô͘-bī","thoo5-bi7","thôo-bī","thoo5-bi7","6915"
"sông koh àu-lông","song5 koh au3-long5","sông koh àu-lông","song5 koh au3-long5","6916"
"thô͘-tîn","thoo5-tin5","thôo-tîn","thoo5-tin5","6917"
"thô͘-bah","thoo5-bah","thôo-bah","thoo5-bah","6918"
"hông-hun ê ji̍t-thâu","hong5-hun e5 jit8-thau5","hông-hun ê ji̍t-thâu","hong5-hun e5 jit8-thau5","6919"
"tōa bú lâng chéng","toa7 bu2 lang5 cheng2","tuā bú lâng tsíng","tua7 bu2 lang5 tsing2","6920"
"tōa-lâng tōa chéng","toa7-lang5 toa7 cheng2","tuā-lâng tuā tsíng","tua7-lang5 tua7 tsing2","6921"
"lâng koân hàn tōa","lang5 koan5 han3 toa7","lâng kuân hàn tuā","lang5 kuan5 han3 tua7","6922"
"tōa-thâu-bú-lâng","toa7-thau5-bu2-lang5","tuā-thâu-bú-lâng","tua7-thau5-bu2-lang5","6923"
"tōa-chûn oh khí-tiāⁿ","toa7-chun5 oh khi2-tiann7","tuā-tsûn oh khí-tiānn","tua7-tsun5 oh khi2-tiann7","6924"
"Thó͘-tē-kong oh chhiáⁿ","Thoo2-te7-kong oh chhiann2","Thóo-tē-kong oh tshiánn","Thoo2-te7-kong oh tshiann2","6925"
"tōa bú lā","toa7 bu2 la7","tuā bú lā","tua7 bu2 la7","6926"
"tōa tōa sè sè","toa7 toa7 se3 se3","tuā tuā sè sè","tua7 tua7 se3 se3","6927"
"tāi-hong tāi-hong","tai7-hong tai7-hong","tāi-hong tāi-hong","tai7-hong tai7-hong","6928"
"tāi tāi tiańtián","tai7 tai7 tiant2ian2","tāi tāi tiántián","tai7 tai7 tiant2ian2","6929"
"tōa ke̍k tōa","toa7 kek8 toa7","tuā ki̍k tuā","tua7 kik8 tua7","6930"
"sè ke̍k sè","se3 kek8 se3","sè ki̍k sè","se3 kik8 se3","6930"
"ba̍k-kiàⁿ kòa kui-pêng","bak8-kiann3 koa3 kui-peng5","ba̍k-kiànn kuà kui-pîng","bak8-kiann3 kua3 kui-ping5","6931"
"ba̍k-chiu tōa-sè lúi","bak8-chiu toa7-se3 lui2","ba̍k-tsiu tuā-sè luí","bak8-tsiu tua7-se3 lui2","6932"
"ba̍k-chiu khòaⁿ tōa bô khòaⁿ sè","bak8-chiu khoann3 toa7 bo5 khoann3 se3","ba̍k-tsiu khuànn tuā bô khuànn sè","bak8-tsiu khuann3 tua7 bo5 khuann3 se3","6933"
"ba̍k-chiu khòaⁿ koân bô khòaⁿ kē","bak8-chiu khoann3 koan5 bo5 khoann3 ke7","ba̍k-tsiu khuànn kuân bô khuànn kē","bak8-tsiu khuann3 kuan5 bo5 khuann3 ke7","6934"
"kéng lâng soah-iû","keng2 lang5 soah-iu5","kíng lâng suah-iû","king2 lang5 suah-iu5","6935"
"kéng hu̍t sio-hiuⁿ","keng2 hut8 sio-hiunn","kíng hu̍t sio-hiunn","king2 hut8 sio-hiunn","6936"
"kéng-chhài soah-iû","keng2-chhai3 soah-iu5","kíng-tshài suah-iû","king2-tshai3 suah-iu5","6936"
"chhú hiông gán","chhu2 hiong5 gan2","tshú hiông gán","tshu2 hiong5 gan2","6937"
"pau-soaⁿ pau-hái","pau-soann pau-hai2","pau-suann pau-hái","pau-suann pau-hai2","6938"
"ū mo͘ chia̍h kah chang-sui","u7 moo chiah8 kah chang-sui","ū moo tsia̍h kah tsang-sui","u7 moo tsiah8 kah tsang-sui","6939"
"bô mo͘ chia̍h kah chhìn-thûi","bo5 moo chiah8 kah chhin3-thui5","bô moo tsia̍h kah tshìn-thuî","bo5 moo tsiah8 kah tshin3-thui5","6939"
"kui-óaⁿ-phâng","kui-oann2-phang5","kui-uánn-phâng","kui-uann2-phang5","6940"
"thâi-ke ēng gû to","thai5-ke eng7 gu5 to","thâi-ke īng gû to","thai5-ke ing7 gu5 to","6941"
"tōa châi sió ēng","toa7 chai5 sio2 eng7","tuā tsâi sió īng","tua7 tsai5 sio2 ing7","6942"
"siāng chē","siang7 che7","siāng tsē","siang7 tse7","6943"
"siāng tōa tāi sí soah","siang7 toa7 tai7 si2 soah","siāng tuā tāi sí suah","siang7 tua7 tai7 si2 suah","6944"
"thiⁿ chha leh tē","thinn chha leh te7","thinn tsha leh tē","thinn tsha leh te7","6945"
"chi̍t tn̄g chha káu chhioh","chit8 tng7 chha kau2 chhioh","tsi̍t tn̄g tsha káu tshioh","tsit8 tng7 tsha kau2 tshioh","6946"
"Tn̂g-soaⁿ sái chia̍h bē liáu","Tng5-soann sai2 chiah8 be7 liau2","Tn̂g-suann sái tsia̍h bē liáu","Tng5-suann sai2 tsiah8 be7 liau2","6947"
"nōa Tiong-kok soa-bûn chú-gī","noa7 Tiong-kok soa-bun5 chu2-gi7","nuā Tiong-kok sua-bûn tsú-gī","nua7 Tiong-kok sua-bun5 tsu2-gi7","6948"
"tāi kong tāi tō","tai7 kong tai7 to7","tāi kong tāi tō","tai7 kong tai7 to7","6949"
"thian kong tē tō","thian kong te7 to7","thian kong tē tō","thian kong te7 to7","6950"
"khah kong-tō koh hu̍t-á","khah kong-to7 koh hut8-a2","khah kong-tō koh hu̍t-á","khah kong-to7 koh hut8-a2","6951"
"tîn-tiâu gia̍h chiūⁿ chhiú","tin5-tiau5 giah8 chiunn7 chhiu2","tîn-tiâu gia̍h tsiūnn tshiú","tin5-tiau5 giah8 tsiunn7 tshiu2","6952"
"m̄ koán chhin-chiâⁿ kah pêng-iú","m7 koan2 chhin-chiann5 kah peng5-iu2","m̄ kuán tshin-tsiânn kah pîng-iú","m7 kuan2 tshin-tsiann5 kah ping5-iu2","6952"
"kuiⁿ thiⁿ pe̍h ji̍t","kuinn thinn peh8 jit8","kuinn thinn pe̍h ji̍t","kuinn thinn peh8 jit8","6953"
"tōa mûi tōa hō͘","toa7 mui5 toa7 hoo7","tuā muî tuā hōo","tua7 mui5 tua7 hoo7","6954"
"tōa ū khang lâng","toa7 u7 khang lang5","tuā ū khang lâng","tua7 u7 khang lang5","6955"
"thâu bīn-téng-pah","thau5 bin7-teng2-pah","thâu bīn-tíng-pah","thau5 bin7-ting2-pah","6956"
"tōa chúi im phóng-phóng","toa7 chui2 im phong2-phong2","tuā tsuí im phóng-phóng","tua7 tsui2 im phong2-phong2","6957"
