"poj_unicode","poj_input","kiplmj_unicode","kiplmj_input","main_id"
"Kúi ā kù ōe","Kui2 a7 ku3 oe7","Kuí ā kù uē","Kui2 a7 ku3 ue7","3039"
"Kui-kí","Kui-ki2","Kui-kí","Kui-ki2","3040"
"Kùi","Kui3","Kuì","Kui3","3041"
"Ū kui-kí","U7 kui-ki2","Ū kui-kí","U7 kui-ki2","3042"
"Bô kui-kí","Bo5 kui-ki2","Bô kui-kí","Bo5 kui-ki2","3043"
"Siú kui-kí","Siu2 kui-ki2","Siú kui-kí","Siu2 kui-ki2","3044"
"Kui","Kui","Kui","Kui","3045"
"Kui-ji̍t","Kui-jit8","Kui-ji̍t","Kui-jit8","3046"
"Kui ha̍k-hāu","Kui hak8-hau7","Kui ha̍k-hāu","Kui hak8-hau7","3047"
"Kūi","Kui7","Kuī","Kui7","3048"
"Kui","Kui","Kui","Kui","3049"
"Kùi","Kui3","Kuì","Kui3","3050"
"Tiàu","Tiau3","Tiàu","Tiau3","3050"
"Kúi","Kui2","Kuí","Kui2","3051"
"Kúi-á","Kui2-a2","Kuí-á","Kui2-a2","3051"
"Mô͘-kúi","Moo5-kui2","Môo-kuí","Moo5-kui2","3052"
"Kún","Kun2","Kún","Kun2","3053"
"Kûn","Kun5","Kûn","Kun5","3054"
"Kun-tūi","Kun-tui7","Kun-tuī","Kun-tui7","3055"
"Kun-jîn","Kun-jin5","Kun-jîn","Kun-jin5","3056"
"Sèng-bô-kun","Seng3-bo5-kun","Sìng-bô-kun","Sing3-bo5-kun","3057"
"Kut-la̍t","Kut-lat8","Kut-la̍t","Kut-lat8","3058"
"Kut","Kut","Kut","Kut","3059"
"Kut-thâu","Kut-thau5","Kut-thâu","Kut-thau5","3060"
"Chhiú-kut","Chhiu2-kut","Tshiú-kut","Tshiu2-kut","3061"
"Kha-kut","Kha-kut","Kha-kut","Kha-kut","3062"
"Ku̍t","Kut8","Ku̍t","Kut8","3063"
"Ku̍t","Kut8","Ku̍t","Kut8","3064"
"Lā","La7","Lā","La7","3065"
"Lā-lā-lè","La7-la7-le3","Lā-lā-lè","La7-la7-le3","3066"
"Lâ-lûn-sio","La5-lun5-sio","Lâ-lûn-sio","La5-lun5-sio","3067"
"Lah-sap","Lah-sap","Lah-sap","Lah-sap","3068"
"Lah-sap kúi","Lah-sap kui2","Lah-sap kuí","Lah-sap kui2","3068"
"La̍h-chek","Lah8-chek","La̍h-tsik","Lah8-tsik","3069"
"Lah-chek-tâi","Lah-chek-tai5","Lah-tsik-tâi","Lah-tsik-tai5","3070"
"La̍h-ji̍t","Lah8-jit8","La̍h-ji̍t","Lah8-jit8","3071"
"Lâi","Lai5","Lâi","Lai5","3072"
"Lâi-khì","Lai5-khi3","Lâi-khì","Lai5-khi3","3073"
"Boeh lai-khì","Boeh lai-khi3","Bueh lai-khì","Bueh lai-khi3","3074"
"Boeh khì","Boeh khi3","Bueh khì","Bueh khi3","3075"
"Kīn-lâi","Kin7-lai5","Kīn-lâi","Kin7-lai5","3076"
"Chiong-lâi","Chiong-lai5","Tsiong-lâi","Tsiong-lai5","3077"
"Āu-lâi","Au7-lai5","Āu-lâi","Au7-lai5","3078"
"Pún-lâi","Pun2-lai5","Pún-lâi","Pun2-lai5","3079"
"Goân-lâi","Goan5-lai5","Guân-lâi","Guan5-lai5","3080"
"Í-lâi","I2-lai5","Í-lâi","I2-lai5","3081"
"Í-lāi","I2-lai7","Í-lāi","I2-lai7","3082"
"Lāi","Lai7","Lāi","Lai7","3083"
"Lāi-bīn","Lai7-bin7","Lāi-bīn","Lai7-bin7","3084"
"Chit lāi-bīn","Chit lai7-bin7","Tsit lāi-bīn","Tsit lai7-bin7","3085"
"Lāi","Lai7","Lāi","Lai7","3086"
"Lâi-óng","Lai5-ong2","Lâi-óng","Lai5-ong2","3087"
"Lâi-á","Lai5-a2","Lâi-á","Lai5-a2","3088"
"La̍k","Lak8","La̍k","Lak8","3089"
"Lak-khì","Lak-khi3","Lak-khì","Lak-khi3","3090"
"Lak-ko̍h-khì","Lak-koh8-khi3","Lak-ko̍h-khì","Lak-koh8-khi3","3091"
"Lám","Lam2","Lám","Lam2","3092"
"Lâm-tâu","Lam5-tau5","Lâm-tâu","Lam5-tau5","3093"
"Lām-sám","Lam7-sám","Lām-sám","Lam7-sám","3094"
"Lām-sú","Lam7-su2","Lām-sú","Lam7-su2","3095"
"Lâm","Lam5","Lâm","Lam5","3096"
"Lâm","Lam5","Lâm","Lam5","3097"
"Lâm-ha̍k-seng","Lam5-hak8-seng","Lâm-ha̍k-sing","Lam5-hak8-sing","3098"
"Lām","Lam7","Lām","Lam7","3099"
"Lâm-bí","Lam5-bi2","Lâm-bí","Lam5-bi2","3100"
"Lâm-iûⁿ","Lam5-iunn5","Lâm-iûnn","Lam5-iunn5","3101"
"Lâm-ke̍k","Lam5-kek8","Lâm-ki̍k","Lam5-kik8","3102"
"Lâm-pō͘","Lâm-poo7","Lâm-pōo","Lâm-poo7","3103"
"Lâm","Lam5","Lâm","Lam5","3104"
"Lán","Lan2","Lán","Lan2","3105"
"Lân-san-chiⁿ","Lan5-san-chinn","Lân-san-tsinn","Lan5-san-tsinn","3106"
"Lán","Lan2","Lán","Lan2","3107"
"Lân-hoe","Lan5-hoe","Lân-hue","Lan5-hue","3108"
"Iûⁿ-lân","Iunn5-lan5","Iûnn-lân","Iunn5-lan5","3108"
"Lân","Lan5","Lân","Lan5","3109"
"Phah lân","Phah lan5","Phah lân","Phah lan5","3110"
"Lâng","Lang5","Lâng","Lang5","3111"
"Làng","Lang3","Làng","Lang3","3112"
"Làng chi̍t chōa","Lang3 chit8 choa7","Làng tsi̍t tsuā","Lang3 tsit8 tsua7","3113"
"Lâng-kheh","Lang5-kheh","Lâng-kheh","Lang5-kheh","3114"
"Láng","Lang2","Láng","Lang2","3115"
"Lâng","Lang5","Lâng","Lang5","3116"
"Lâng kan-khó͘","Lang5 kan-khoo2","Lâng kan-khóo","Lang5 kan-khoo2","3117"
"La̍p","Lap8","La̍p","Lap8","3118"
"Lap","Lap","Lap","Lap","3119"
"La̍p","Lap8","La̍p","Lap8","3119"
"La̍t","Lat8","La̍t","Lat8","3120"
"Ū la̍t","U7 lat8","Ū la̍t","U7 lat8","3121"
"Bô la̍t","Bo5 lat8","Bô la̍t","Bo5 lat8","3122"
"La̍t-chí","Lat8-chi2","La̍t-tsí","Lat8-tsi2","3123"
"Láu-si̍t","Lau2-sit8","Láu-si̍t","Lau2-sit8","3124"
"Làu-sái","Lau3-sai2","Làu-sái","Lau3-sai2","3125"
"Lāu","Lau7","Lāu","Lau7","3126"
"Lāu-su","Lau7-su","Lāu-su","Lau7-su","3127"
"Lāu-pē","Lau7-pe7","Lāu-pē","Lau7-pe7","3128"
"Lāu-bú","Lau7-bu2","Lāu-bú","Lau7-bu2","3129"
"Lâu","Lau5","Lâu","Lau5","3130"
"Nn̄g chàn lâu","Nng7 chan3 lau5","Nn̄g tsàn lâu","Nng7 tsan3 lau5","3131"
"Tē jī chàn lâu","Te7 ji7 chan3 lau5","Tē jī tsàn lâu","Te7 ji7 tsan3 lau5","3132"
"Lâu-kha","Lau5-kha","Lâu-kha","Lau5-kha","3133"
"Lâu-téng","Lau5-teng2","Lâu-tíng","Lau5-ting2","3134"
"Lâu","Lau5","Lâu","Lau5","3135"
"Lâu-kōaⁿ","Lau5-koann7","Lâu-kuānn","Lau5-kuann7","3136"
"Lāu","Lau7","Lāu","Lau7","3137"
"Lāu-hong","Lāu-hong","Lāu-hong","Lāu-hong","3138"
"Làu-hong","Lau3-hong","Làu-hong","Lau3-hong","3138"
"Siau-hong","Siau-hong","Siau-hong","Siau-hong","3138"
"Làu-khùi","Lau3-khui3","Làu-khuì","Lau3-khui3","3139"
"Lâu","Lau5","Lâu","Lau5","3140"
"Lâu chhùi-chhiu","Lau5 chhui3-chhiu","Lâu tshuì-tshiu","Lau5 tshui3-tshiu","3141"
"Lâu thâu-chang","Lau5 thau5-chang","Lâu thâu-tsang","Lau5 thau5-tsang","3142"
"Láu-liān","Lau2-lian7","Láu-liān","Lau2-lian7","3143"
"Lé-pài","Le2-pai3","Lé-pài","Le2-pai3","3144"
"Lé-pài-tn̂g","Le2-pai3-tng5","Lé-pài-tn̂g","Le2-pai3-tng5","3145"
"Lé-tn̂g","Le2-tng5","Lé-tn̂g","Le2-tng5","3146"
"Lé-sò͘","Le2-soo3","Lé-sòo","Le2-soo3","3147"
"Ū lé-sò͘","U7 le2-soo3","Ū lé-sòo","U7 le2-soo3","3148"
"Bô lé-sò͘","Bo5 le2-soo3","Bô lé-sòo","Bo5 le2-soo3","3149"
"Lé-bu̍t","Le2-but8","Lé-bu̍t","Le2-but8","3150"
"Lē","Le7","Lē","Le7","3151"
"Lê","Le5","Lê","Le5","3152"
"Lè-tio̍h","Le3-tioh8","Lè-tio̍h","Le3-tioh8","3153"
"Lù-tio̍h","Lu3-tioh8","Lù-tio̍h","Lu3-tioh8","3153"
"Le̍k-sú","Lek8-su2","Li̍k-sú","Lik8-su2","3154"
"Le̍k","Lek8","Li̍k","Lik8","3155"
"Lek-sek","Lek-sek","Lik-sik","Lik-sik","3156"
"Léng","Leng2","Líng","Ling2","3157"
"Léng-tām","Leng2-tam7","Líng-tām","Ling2-tam7","3158"
"Lêng-hûn","Leng5-hun5","Lîng-hûn","Ling5-hun5","3159"
"Leng","Leng","Ling","Ling","3160"
"Gû-leng","Gu5-leng","Gû-ling","Gu5-ling","3161"
"Gû-leng-hún","Gu5-leng-hun2","Gû-ling-hún","Gu5-ling-hun2","3162"
"Iûⁿ-leng","Iunn5-leng","Iûnn-ling","Iunn5-ling","3163"
"Chhiū-leng","Chhiu7-leng","Tshiū-ling","Tshiu7-ling","3164"
"Lāi-leng","Lai7-leng","Lāi-ling","Lai7-ling","3165"
"Gōa-leng","Goa7-leng","Guā-ling","Gua7-ling","3166"
"Leng-bú","Leng-bu2","Ling-bú","Ling-bu2","3167"
"Leng-bó","Leng-bo2","Ling-bó","Ling-bo2","3167"
"Lēng-tông","Leng7-tong5","Līng-tông","Ling7-tong5","3168"
"Lēng-chun","Leng7-chun","Līng-tsun","Ling7-tsun","3169"
"Léng-thó͘","Leng2-thoo2","Líng-thóo","Ling2-thoo2","3170"
"Lēng","Leng7","Līng","Ling7","3171"
"Lêng-géng","Leng5-geng2","Lîng-gíng","Ling5-ging2","3172"
"Lêng","Leng5","Lîng","Ling5","3173"
"Lí","Li2","Lí","Li2","3174"
"Lí-iû","Li2-iu5","Lí-iû","Li2-iu5","3175"
"Lī-piān","Li7-pian7","Lī-piān","Li7-pian7","3176"
"Lī-ek","Li7-ek","Lī-ik","Li7-ik","3177"
"Lī-iōng","Li7-iong7","Lī-iōng","Li7-iong7","3178"
"Lí","Li2","Lí","Li2","3179"
"Lí-kái","Li2-kai2","Lí-kái","Li2-kai2","3180"
"Lí-hêng","Li2-heng5","Lí-hîng","Li2-hing5","3181"
"Lí-hùi","Li2-hui3","Lí-huì","Li2-hui3","3182"
"Lì","Li3","Lì","Li3","3183"
"Lì-phòa","Li3-phoa3","Lì-phuà","Li3-phua3","3184"
"Thiah-phòa","Thiah-phoa3","Thiah-phuà","Thiah-phua3","3184"
"Lì-khui","Li3-khui","Lì-khui","Li3-khui","3185"
"Thiah-khui","Thiah-khui","Thiah-khui","Thiah-khui","3185"
"Lī-khui","Li7-khui","Lī-khui","Li7-khui","3186"
"Lī-pia̍t","Li7-piat8","Lī-pia̍t","Li7-piat8","3187"
"Lī-khui","Li7-khui","Lī-khui","Li7-khui","3187"
"Lī-hun","Li7-hun","Lī-hun","Li7-hun","3188"
"Lī-iân","Li7-ian5","Lī-iân","Li7-ian5","3188"
"Lí-le̍k","Li2-lek8","Lí-li̍k","Li2-lik8","3189"
"Keng-le̍k","Keng-lek8","King-li̍k","King-lik8","3189"
"Lí-le̍k-su","Li2-lek8-su","Lí-li̍k-su","Li2-lik8-su","3190"
"Lī-sek","Li7-sek","Lī-sik","Li7-sik","3191"
"Lī-hāi","Li7-hai7","Lī-hāi","Li7-hai7","3192"
"Lí-sióng","Li2-siong2","Lí-sióng","Li2-siong2","3193"
"Lí","Li2","Lí","Li2","3194"
"Lí-á","Li2-a2","Lí-á","Li2-a2","3195"
"Lí-sū","Li2-su7","Lí-sū","Li2-su7","3196"
"Lí-sū hōe","Li2-su7 hoe7","Lí-sū huē","Li2-su7 hue7","3197"
"Lia̍h","Liah8","Lia̍h","Liah8","3198"
"Lia̍h-chha̍t","Liah8-chhat8","Lia̍h-tsha̍t","Liah8-tshat8","3199"
"Lia̍h- khì koaiⁿ","Liah8- khi3 koainn","Lia̍h- khì kuainn","Liah8- khi3 kuainn","3200"
"Lia̍h hî--ê","Liah8 hî--ê","Lia̍h hî--ê","Liah8 hî--ê","3201"
"Lia̍h hō͘-sîn","Liah8 hoo7-sin5","Lia̍h hōo-sîn","Liah8 hoo7-sin5","3202"
"Liām","Liam7","Liām","Liam7","3203"
"Liām-keng","Liam7-keng","Liām-king","Liam7-king","3204"
"Liâm-piⁿ","Liam5-pinn","Liâm-pinn","Liam5-pinn","3205"
"Liâm","Liam5","Liâm","Liam5","3206"
"Liâm-liâm","Liam5-liam5","Liâm-liâm","Liam5-liam5","3207"
"Liàm","Liam3","Liàm","Liam3","3208"
"Lián","Lian2","Lián","Lian2","3209"
"Liân","Lian5","Liân","Lian5","3210"
"Liān","Lian7","Liān","Lian7","3211"
"Liān-lêng","Lian7-leng5","Liān-lîng","Lian7-ling5","3212"
"Liān-ga̍k","Lian7-gak8","Liān-ga̍k","Lian7-gak8","3213"
"Liān-si̍p","Lian7-sip8","Liān-si̍p","Lian7-sip8","3214"
"Liân-ha̍p","Lian5-hap8","Liân-ha̍p","Lian5-hap8","3215"
"Lian","Lian","Lian","Lian","3216"
"Liàn","Lian3","Liàn","Lian3","3217"
"Liān-á","Lian7-a2","Liān-á","Lian7-a2","3218"
"Liān","Lian7","Liān","Lian7","3219"
"Liâng","Liang5","Liâng","Liang5","3220"
"Liâng-chúi","Liang5-chui2","Liâng-tsuí","Liang5-tsui2","3221"
"Khì-chúi","Khì-chui2","Khì-tsuí","Khì-tsui2","3221"
"Lia̍p","Liap8","Lia̍p","Liap8","3222"
"Lia̍p-á","Liap8-a2","Lia̍p-á","Liap8-a2","3223"
"Liāu-lí","Liau7-li2","Liāu-lí","Liau7-li2","3224"
"Liáu","Liau2","Liáu","Liau2","3225"
"Liáu","Liau2","Liáu","Liau2","3226"
"Liáu-chîⁿ","Liau2-chinn5","Liáu-tsînn","Liau2-tsinn5","3227"
"Liáu-āu","Liau2-au7","Liáu-āu","Liau2-au7","3228"
"Lim","Lim","Lim","Lim","3229"
"Lim-thng","Lim-thng","Lim-thng","Lim-thng","3230"
"Lim io̍h-chúi","Lim ioh8-chui2","Lim io̍h-tsuí","Lim ioh8-tsui2","3231"
"Lim gû-leng","Lim gu5-leng","Lim gû-ling","Lim gu5-ling","3232"
"Lîm-sî","Lim5-si5","Lîm-sî","Lim5-si5","3233"
"Lín","Lin2","Lín","Lin2","3234"
"Liông-sim","Liong5-sim","Liông-sim","Liong5-sim","3235"
"Liōng","Liong7","Liōng","Liong7","3236"
"Liû-kip","Liu5-kip","Liû-kip","Liu5-kip","3237"
"Lo̍h-tē","Loh8-te7","Lo̍h-tē","Loh8-te7","3237"
"Ū liông-sim","U7 liong5-sim","Ū liông-sim","U7 liong5-sim","3238"
"Bô liông-sim","Bo5 liong5-sim","Bô liông-sim","Bo5 liong5-sim","3239"
"Liu-á","Liu-a2","Liu-á","Liu-a2","3240"
"Liu-á khang","Liu-a2 khang","Liu-á khang","Liu-a2 khang","3241"
"Liú","Liu2","Liú","Liu2","3242"
"Liù","Liu3","Liù","Liu3","3243"
"Liû-seng-ki","Liu5-seng-ki","Liû-sing-ki","Liu5-sing-ki","3244"
"Liû-ha̍k","Liu5-hak8","Liû-ha̍k","Liu5-hak8","3245"
"Liû-hak-seng","Liu5-hak-seng","Liû-hak-sing","Liu5-hak-sing","3246"
"Liû-hêng","Liu5-heng5","Liû-hîng","Liu5-hing5","3247"
"Sî-kiâⁿ","Si5-kiann5","Sî-kiânn","Si5-kiann5","3247"
"Tòe liû-hêng","Toe3 liu5-heng5","Tuè liû-hîng","Tue3 liu5-hing5","3248"
"Lò","Lo3","Lò","Lo3","3249"
"Lô-má","Lo5-ma2","Lô-má","Lo5-ma2","3250"
"Lô-má-jī","Lo5-ma2-ji7","Lô-má-jī","Lo5-ma2-ji7","3251"
"Lô","Lo5","Lô","Lo5","3252"
"Lô-hoân","Lo5-hoan5","Lô-huân","Lo5-huan5","3253"
"Lô-tōng","Lo5-tong7","Lô-tōng","Lo5-tong7","3254"
"Lô-tōng-chiá","Lo5-tong7-chia2","Lô-tōng-tsiá","Lo5-tong7-tsia2","3255"
"Lô-tōng-kài","Lo5-tong7-kai3","Lô-tōng-kài","Lo5-tong7-kai3","3256"
"Lô͘-môa","Loo5-moa5","Lôo-muâ","Loo5-mua5","3257"
"Lō͘-si-teng","Loo7-si-teng","Lōo-si-ting","Loo7-si-ting","3258"
"Lō͘-si ká","Loo7-si ka2","Lōo-si ká","Loo7-si ka2","3259"
"Lō͘-ēng","Loo7-eng7","Lōo-īng","Loo7-ing7","3260"
"Ū lō͘-ēng","U7 loo7-eng7","Ū lōo-īng","U7 loo7-ing7","3261"
"Bô lō͘-ēng","Bo5 loo7-eng7","Bô lōo-īng","Bo5 loo7-ing7","3262"
"Lō͘","Loo7","Lōo","Loo7","3263"
"Kiâⁿ-lō͘","Kiann5-loo7","Kiânn-lōo","Kiann5-loo7","3264"
"Kàu-lō͘-bóe","Kau3-loo7-boe2","Kàu-lōo-bué","Kau3-loo7-bue2","3265"
"Ló͘-la̍t","Loo2-lat8","Lóo-la̍t","Loo2-lat8","3266"
"Lô͘-le̍","Loo5-le8","Lôo-le̍","Loo5-le8","3267"
"Lōa","Loa7","Luā","Lua7","3268"
"Lōa hn̄g","Loa7 hng7","Luā hn̄g","Lua7 hng7","3269"
"Lōa chē","Loa7 che7","Luā tsē","Lua7 tse7","3270"
"Lōa","Loa7","Luā","Lua7","3271"
"Loa̍h-á","Loah8-a2","Lua̍h-á","Luah8-a2","3272"
"Loa̍h thâu-mô͘","Loah8 thau5-moo5","Lua̍h thâu-môo","Luah8 thau5-moo5","3273"
"Loa̍h thâu-mn̂g","Loah8 thau5-mng5","Lua̍h thâu-mn̂g","Luah8 thau5-mng5","3273"
"Loān","Loan7","Luān","Luan7","3274"
"Loân-ài","Loan5-ai3","Luân-ài","Luan5-ai3","3275"
"Lo̍h hō͘","Loh8 hoo7","Lo̍h hōo","Loh8 hoo7","3276"
"Lo̍h seh","Loh8 seh","Lo̍h seh","Loh8 seh","3277"
"Lo̍h-pûi","Loh8-pui5","Lo̍h-puî","Loh8-pui5","3278"
"Lo̍h-tē","Loh8-te7","Lo̍h-tē","Loh8-te7","3279"
"Lo̍h-kè","Loh8-ke3","Lo̍h-kè","Loh8-ke3","3280"
"Lo̍h-khì","Loh8-khi3","Lo̍h-khì","Loh8-khi3","3281"
"Lo̍h-khì-hia","Loh8-khi3-hia","Lo̍h-khì-hia","Loh8-khi3-hia","3282"
"Lo̍h-lâi","Loh8-lai5","Lo̍h-lâi","Loh8-lai5","3283"
"Lo̍h-lâi-chia","Loh8-lai5-chia","Lo̍h-lâi-tsia","Loh8-lai5-tsia","3284"
"Lo̍h lâu-thui","Loh8 lau5-thui","Lo̍h lâu-thui","Loh8 lau5-thui","3285"
"Lok","Lok","Lok","Lok","3286"
"Lo̍k-im","Lok8-im","Lo̍k-im","Lok8-im","3287"
"Lo̍k-im-ki","Lok8-im-ki","Lo̍k-im-ki","Lok8-im-ki","3288"
"Lo̍k-á","Lok8-a2","Lo̍k-á","Lok8-a2","3289"
"Lo̍k-tô","Lok8-to5","Lo̍k-tô","Lok8-to5","3290"
"Lo̍k-tô-mô͘","Lok8-to5-moo5","Lo̍k-tô-môo","Lok8-to5-moo5","3291"
"Lóng","Long2","Lóng","Long2","3292"
"Lóng-bô","Long2-bô","Lóng-bô","Long2-bô","3293"
"Lóng-chóng","Long2-chong2","Lóng-tsóng","Long2-tsong2","3294"
"Lông-gia̍p","Long5-giap8","Lông-gia̍p","Long5-giap8","3295"
"Lông-ha̍k-īⁿ","Long5-hak8-inn7","Lông-ha̍k-īnn","Long5-hak8-inn7","3296"
"Lông-le̍k","Long5-lek8","Lông-li̍k","Long5-lik8","3297"
"Kū-le̍k","Ku7-lek8","Kū-li̍k","Ku7-lik8","3297"
"Lông-hu","Long5-hu","Lông-hu","Long5-hu","3298"
"Lông-bîn","Long5-bin5","Lông-bîn","Long5-bin5","3299"
"Lông-chhoan","Long5-chhoan","Lông-tshuan","Long5-tshuan","3300"
"Chhân-chng","Chhan5-chng","Tshân-tsng","Tshan5-tsng","3300"
"Lòng","Long3","Lòng","Long3","3301"
"Lông-tiûⁿ","Long5-tiunn5","Lông-tiûnn","Long5-tiunn5","3302"
"Lòng-kiû","Long3-kiu5","Lòng-kiû","Long3-kiu5","3303"
"Lòng-kiû keng","Long3-kiu5 keng","Lòng-kiû king","Long3-kiu5 king","3304"
"Kiû-keng","Kiu5-keng","Kiû-king","Kiu5-king","3304"
"Lú...lú...","Lu2...lu2...","Lú...lú...","Lu2...lu2...","3305"
"Lúi","Lui2","Luí","Lui2","3306"
"Lûi-kong","Lui5-kong","Luî-kong","Lui5-kong","3307"
"Jîn-lūi","Jin5-lui7","Jîn-luī","Jin5-lui7","3308"
"Lūn-goe̍h","Lun7-goeh8","Lūn-gue̍h","Lun7-gueh8","3309"
"Lûn-liû","Lun5-liu5","Lûn-liû","Lun5-liu5","3310"
"Chiàu-lûn","Chiau3-lun5","Tsiàu-lûn","Tsiau3-lun5","3311"
"Lu̍t-su","Lut8-su","Lu̍t-su","Lut8-su","3312"
"Hoat-lu̍t","Hoat-lut8","Huat-lu̍t","Huat-lut8","3313"
"M̄","M7","M̄","M7","3314"
"M̄-bián","M7-bian2","M̄-bián","M7-bian2","3315"
"M̄-thang","M7-thang","M̄-thang","M7-thang","3316"
"M̄-kú","M7-ku2","M̄-kú","M7-ku2","3317"
"M̄ chin hó","M7 chin ho2","M̄ tsin hó","M7 tsin ho2","3318"
"M̄-chai","M7-chai","M̄-tsai","M7-tsai","3319"
"A-ḿ","A-m2","A-ḿ","A-m2","3320"
"M̄-káⁿ","M7-kann2","M̄-kánn","M7-kann2","3321"
"M̄-tio̍h","M7-tioh8","M̄-tio̍h","M7-tioh8","3322"
"M̄-sī","M7-si7","M̄-sī","M7-si7","3323"
"M̄-khéng","M7-kheng2","M̄-khíng","M7-khing2","3324"
"M̄ hó khòaⁿ","M7 ho2 khoann3","M̄ hó khuànn","M7 ho2 khuann3","3325"
"M̂","M5","M̂","M5","3326"
"Hoe-m̂","Hoe-m5","Hue-m̂","Hue-m5","3326"
"M̄ hān tiāⁿ...iā sī","M7 han7 tiann7...ia7 si7","M̄ hān tiānn...iā sī","M7 han7 tiann7...ia7 si7","3327"
"M̄-sī...chiū-sī","M7-si7...chiu7-si7","M̄-sī...tsiū-sī","M7-si7...tsiu7-si7","3328"
"It-tēng sī","It-teng7 si7","It-tīng sī","It-ting7 si7","3328"
"M̄-nā...iā","M7-na7...ia7","M̄-nā...iā","M7-na7...ia7","3329"
"M̄-ti̍h","M7-tih8","M̄-ti̍h","M7-tih8","3330"
"Má-siōng","Ma2-siong7","Má-siōng","Ma2-siong7","3331"
"Má-má-hu-hu","Ma2-ma2-hu-hu","Má-má-hu-hu","Ma2-ma2-hu-hu","3332"
"A-má","A-ma2","A-má","A-ma2","3333"
"Gōa-má","Goa7-ma2","Guā-má","Gua7-ma2","3334"
"Lāi-má","Lai7-ma2","Lāi-má","Lai7-ma2","3335"
"Mâ-hoân","Ma5-hoan5","Mâ-huân","Ma5-huan5","3336"
"Mā","Ma7","Mā","Ma7","3337"
"Mē","Me7","Mē","Me7","3337"
"Sio-mā","Sio-ma7","Sio-mā","Sio-ma7","3338"
"Sio-mē","Sio-me7","Sio-mē","Sio-me7","3338"
"Mài","Mai3","Mài","Mai3","3339"
"Mài-khì","Mai3-khi3","Mài-khì","Mai3-khi3","3340"
"Mài-kóng","Mai3-kong2","Mài-kóng","Mai3-kong2","3341"
"Mài-siū-khì","Mai3-siu7-khi3","Mài-siū-khì","Mai3-siu7-khi3","3342"
"Mâu-tún","Mau5-tun2","Mâu-tún","Mau5-tun2","3343"
"Mâu-pēng","Mau5-peng7","Mâu-pīng","Mau5-ping7","3344"
"Mê-nî","Me5-ni5","Mê-nî","Me5-ni5","3345"
"Mê","Me5","Mê","Me5","3346"
"Mî","Mi5","Mî","Mi5","3346"
"Kòe-mî","Koe3-mi5","Kuè-mî","Kue3-mi5","3347"
"Keh-mê","Keh-me5","Keh-mê","Keh-me5","3347"
"Mê-ji̍t","Me5-jit8","Mê-ji̍t","Me5-jit8","3348"
"Mî-ji̍t","Mi5-jit8","Mî-ji̍t","Mi5-jit8","3348"
"Mî-sat","Mi5-sat","Mî-sat","Mi5-sat","3349"
"Chò mî-sat","Cho3 mi5-sat","Tsò mî-sat","Tso3 mi5-sat","3350"
"Mī-hún","Mi7-hun2","Mī-hún","Mi7-hun2","3351"
"Mī-piáⁿ","Mi7-piann2","Mī-piánn","Mi7-piann2","3352"
"Mī-pau","Mi7-pau","Mī-pau","Mi7-pau","3353"
"Mī","Mi7","Mī","Mi7","3354"
"Mî-chioh-phōe","Mi5-chioh-phoe7","Mî-tsioh-phuē","Mi5-tsioh-phue7","3355"
"Mi","Mi","Mi","Mi","3356"
"Miâ","Mia5","Miâ","Mia5","3357"
"Ū miâ","U7 mia5","Ū miâ","U7 mia5","3358"
"Chhut-miâ","Chhut-mia5","Tshut-miâ","Tshut-mia5","3358"
"Miâ-toaⁿ","Mia5-toann","Miâ-tuann","Mia5-tuann","3359"
"Miâ-phō͘","Mia5-phoo7","Miâ-phōo","Mia5-phoo7","3359"
"Miâ-phìⁿ","Mia5-phinn3","Miâ-phìnn","Mia5-phinn3","3360"
"Bêng-phìⁿ","Beng5-phinn3","Bîng-phìnn","Bing5-phinn3","3360"
"Hó-miā","Ho2-mia7","Hó-miā","Ho2-mia7","3361"
"Khòaⁿ miā","Khoann3 mia7","Khuànn miā","Khuann3 mia7","3362"
"Sìⁿ-miā","Sinn3-mia7","Sìnn-miā","Sinn3-mia7","3363"
"Mi̍h","Mih8","Mi̍h","Mih8","3364"
"Mi̍h-kiāⁿ","Mih8-kiann7","Mi̍h-kiānn","Mih8-kiann7","3365"
"Bān-mi̍h","Ban7-mih8","Bān-mi̍h","Ban7-mih8","3366"
"Chia̍h-mi̍h","Chiah8-mih8","Tsia̍h-mi̍h","Tsiah8-mih8","3367"
"Chiâⁿ-mi̍h","Chiann5-mih8","Tsiânn-mi̍h","Tsiann5-mih8","3368"
"Mn̄g","Mng7","Mn̄g","Mng7","3369"
"Ìn","In3","Ìn","In3","3369"
"Mn̂g","Mng5","Mn̂g","Mng5","3370"
"Chhiáⁿ-mn̄g","Chhiann2-mng7","Tshiánn-mn̄g","Tshiann2-mng7","3371"
"Mn̂g-kháu","Mng5-khau2","Mn̂g-kháu","Mng5-khau2","3372"
"Mn̂g-chòaⁿ","Mng5-choann3","Mn̂g-tsuànn","Mng5-tsuann3","3373"
"Mn̂g","Mng5","Mn̂g","Mng5","3374"
"Mô͘","Moo5","Môo","Moo5","3374"
"Mn̂g-chit","Mng5-chit","Mn̂g-tsit","Mng5-tsit","3375"
"Mô͘-chit","Moo5-chit","Môo-tsit","Moo5-tsit","3375"
"Mô͘","Moo5","Môo","Moo5","3376"
"Mô͘","Moo5","Môo","Moo5","3377"
