poj_unicode,poj_input,kiplmj_unicode,kiplmj_input,main_id
chheh-kè-á,chheh-ke3-a2,tsheh-kè-á,tsheh-ke3-a2,1353
sian-tōng,sian-tong7,sian-tōng,sian-tong7,1354
sè-kài,se3-kai3,sè-kài,se3-kai3,1355
sè-kí,se3-ki2,sè-kí,se3-ki2,1356
chú-iàu,chu2-iau3,tsú-iàu,tsu2-iau3,1357
hiaⁿ-ko,hiann-ko,hiann-ko,hiann-ko,1358
chú-se̍k,chu2-sek8,tsú-si̍k,tsu2-sik8,1359
sian-thô,sian-tho5,sian-thô,sian-tho5,1360
tāi-su,tai7-su,tāi-su,tai7-su,1361
tāi-si,tai7-si,tāi-si,tai7-si,1361
sian-chháu,sian-chhau2,sian-tsháu,sian-tshau2,1362
chhian-chháu,chhian-chhau2,tshian-tsháu,tshian-tshau2,1362
chú-tōng,chu2-tong7,tsú-tōng,tsu2-tong7,1363
chú-hun,chu2-hun,tsú-hun,tsu2-hun,1364
chú-hū,chu2-hu7,tsú-hū,tsu2-hu7,1365
chú-tiuⁿ,chu2-tiunn,tsú-tiunn,tsu2-tiunn,1366
sè-chêng,se3-cheng5,sè-tsîng,se3-tsing5,1367
tāi-lí,tai7-li2,tāi-lí,tai7-li2,1368
tāi-thè,tai7-the3,tāi-thè,tai7-the3,1369
tāi-thòe,tai7-thoe3,tāi-thuè,tai7-thue3,1369
kāng-khoán,kang7-khoan2,kāng-khuán,kang7-khuan2,1370
tāi-pit,tai7-pit,tāi-pit,tai7-pit,1371
sè-kan,se3-kan,sè-kan,se3-kan,1372
sè-kan-lâng,se3-kan-lang5,sè-kan-lâng,se3-kan-lang5,1373
hiaⁿ-só,hiann-so2,hiann-só,hiann-so2,1374
chú-ì,chu2-i3,tsú-ì,tsu2-i3,1375
chú-gī,chu2-gi7,tsú-gī,tsu2-gi7,1376
chhiáⁿ-bān,chhiann2-ban7,tshiánn-bān,tshiann2-ban7,1377
chhé-bān,chhe2-ban7,tshé-bān,tshe2-ban7,1377
chhiong-boán,chhiong-boan2,tshiong-buán,tshiong-buan2,1378
chú-koán,chu2-koan2,tsú-kuán,tsu2-kuan2,1379
tāi-chì,tai7-chi3,tāi-tsì,tai7-tsi3,1380
chú-pān,chu2-pan7,tsú-pān,tsu2-pan7,1381
tāi-pān,tai7-pan7,tāi-pān,tai7-pan7,1382
chheh-tû,chheh-tu5,tsheh-tû,tsheh-tu5,1383
chú-kò͘,chu2-koo3,tsú-kòo,tsu2-koo3,1384
chú-khoân,chu2-khoan5,tsú-khuân,tsu2-khuan5,1385
chú-koân,chu2-koan5,tsú-kuân,tsu2-kuan5,1385
tang,tang,tang,tang,1386
nah,nah,nah,nah,1387
chhut,chhut,tshut,tshut,1388
khan,khan,khan,khan,1389
kong,kong,kong,kong,1390
ka,ka,ka,ka,1391
ka,ka,ka,ka,1392
ke,ke,ke,ke,1393
pau,pau,pau,pau,1394
pak,pak,pak,pak,1395
poàn,poan3,puàn,puan3,1396
pòaⁿ,poann3,puànn,puann3,1397
siap,siap,siap,siap,1398
chiàm,chiam3,tsiàm,tsiam3,1399
khah,khah,khah,khah,1400
khá,kha2,khá,kha2,1400
kha̍h,khah8,kha̍h,khah8,1401
báu,bau2,báu,bau2,1402
báu,bau2,báu,bau2,1403
mauh,mauh,mauh,mauh,1404
khì,khi3,khì,khi3,1405
kó͘,koo2,kóo,koo2,1406
kù,ku3,kù,ku3,1407
lo,lo,lo,lo,1408
tho,tho,tho,tho,1408
khàu,khau3,khàu,khau3,1409
chí,chi2,tsí,tsi2,1410
chí,chi2,tsí,tsi2,1411
kiò,kio3,kiò,kio3,1412
teng,teng,ting,ting,1413
tèng,teng3,tìng,ting3,1414
khó,kho2,khó,kho2,1415
khóⁿ,khonn2,khónn,khonn2,1415
tâi,tai5,tâi,tai5,1416
siû,siu5,siû,siu5,1417
sì,si3,sì,si3,1418
sù,su3,sù,su3,1419
gōa,goa7,guā,gua7,1420
iang,iang,iang,iang,1421
pòaⁿ-the-tó,poann3-the-to2,puànn-the-tó,puann3-the-to2,1422
pòaⁿ-theⁿ-tó,poann3-thenn-to2,puànn-thenn-tó,puann3-thenn-to2,1422
chhut-teng,chhut-teng,tshut-ting,tshut-ting,1423
chhut-ji̍p,chhut-jip8,tshut-ji̍p,tshut-jip8,1424
chhut-li̍p,chhut-lip8,tshut-li̍p,tshut-lip8,1424
chhut-la̍t,chhut-lat8,tshut-la̍t,tshut-lat8,1425
gōa-lâng,goa7-lang5,guā-lâng,gua7-lang5,1426
khì-liáu-liáu,khi3-liau2-liau2,khì-liáu-liáu,khi3-liau2-liau2,1427
chhut-kháu,chhut-khau2,tshut-kháu,tshut-khau2,1428
chhut-thó͘,chhut-thoo2,tshut-thóo,tshut-thoo2,1429
chhut-soaⁿ,chhut-soann,tshut-suann,tshut-suann,1430
ke-kang,ke-kang,ke-kang,ke-kang,1431
poàn-chú,poan3-chu2,puàn-tsú,puan3-tsu2,1432
pòaⁿ-kang,poann3-kang,puànn-kang,puann3-kang,1433
gōa-kháu,goa7-khau2,guā-kháu,gua7-khau2,1434
pòaⁿ-sió-sí,poann3-sio2-si2,puànn-sió-sí,puann3-sio2-si2,1435
iang-saⁿ-thok-sì,iang-sann-thok-si3,iang-sann-thok-sì,iang-sann-thok-si3,1436
sai-kong,sai-kong,sai-kong,sai-kong,1437
gōa-kong,goa7-kong,guā-kong,gua7-kong,1438
pòaⁿ-tiong-chām,poann3-tiong-cham7,puànn-tiong-tsām,puann3-tiong-tsam7,1439
sai-kong-giang,sai-kong-giang,sai-kong-giang,sai-kong-giang,1440
sai-kong-tôaⁿ,sai-kong-toann5,sai-kong-tuânn,sai-kong-tuann5,1441
tang-thiⁿ,tang-thinn,tang-thinn,tang-thinn,1442
chhut-chhiú,chhut-chhiu2,tshut-tshiú,tshut-tshiu2,1443
chhut-chúi,chhut-chui2,tshut-tsuí,tshut-tsui2,1444
pòaⁿ-ji̍t,poann3-jit8,puànn-ji̍t,puann3-jit8,1445
pòaⁿ-li̍t,poann3-lit8,puànn-li̍t,puann3-lit8,1445
lēng-ji̍t,leng7-jit8,līng-ji̍t,ling7-jit8,1446
lēng-li̍t,leng7-lit8,līng-li̍t,ling7-lit8,1446
khó-pí,kho2-pi2,khó-pí,kho2-pi2,1447
sì-hng,si3-hng,sì-hng,si3-hng,1448
sù-hong,su3-hong,sù-hong,su3-hong,1448
pòaⁿ goe̍h-ji̍t,poann3 goeh8-jit8,puànn gue̍h-ji̍t,puann3 gueh8-jit8,1449
pòaⁿ ge̍h-li̍t,poann3 geh8-lit8,puànn ge̍h-li̍t,puann3 geh8-lit8,1449
kiò-m̄-káⁿ,kio3-m7-kann2,kiò-m̄-kánn,kio3-m7-kann2,1450
poàn-thian-sún,poan3-thian-sun2,puàn-thian-sún,puan3-thian-sun2,1451
pak-pêng,pak-peng5,pak-pîng,pak-ping5,1452
khah-phìⁿ,khah-phinn3,khah-phìnn,khah-phinn3,1453
sì-pêng,si3-peng5,sì-pîng,si3-ping5,1454
sì-phìⁿ-á,si3-phinn3-a2,sì-phìnn-á,si3-phinn3-a2,1455
chhut-sì,chhut-si3,tshut-sì,tshut-si3,1456
pau-á,pau-a2,pau-á,pau-a2,1457
poàn-sian,poan3-sian,puàn-sian,puan3-sian,1458
kó͘-chheh,koo2-chheh,kóo-tsheh,koo2-tsheh,1459
pòaⁿ-sì-lâng,poann3-si3-lang5,puànn-sì-lâng,puann3-si3-lang5,1460
chhut-gōa,chhut-goa7,tshut-guā,tshut-gua7,1461
lēng-gōa,leng7-goa7,līng-guā,ling7-gua7,1462
gōa-gōa,goa7-goa7,guā-guā,gua7-gua7,1463
kho͘-khó͘-ah,khoo-khoo2-ah,khoo-khóo-ah,khoo-khoo2-ah,1464
sì-kù-liân,si3-ku3-lian5,sì-kù-liân,si3-ku3-lian5,1465
sai-nai,sai-nai,sai-nai,sai-nai,1466
sì-chiàⁿ,si3-chiann3,sì-tsiànn,si3-tsiann3,1467
tang-koe,tang-koe,tang-kue,tang-kue,1468
tang-koe-tê,tang-koe-te5,tang-kue-tê,tang-kue-te5,1469
pòaⁿ-chheⁿ-se̍k,poann3-chhenn-sek8,puànn-tshenn-si̍k,puann3-tshenn-sik8,1470
pòaⁿ-chhiⁿ-se̍k,poann3-chhinn-sek8,puànn-tshinn-si̍k,puann3-tshinn-sik8,1470
gōa-kau,goa7-kau,guā-kau,gua7-kau,1471
chhut-miâ,chhut-mia5,tshut-miâ,tshut-mia5,1472
chhut-phâng,chhut-phang5,tshut-phâng,tshut-phang5,1473
chí-hó,chi2-ho2,tsí-hó,tsi2-ho2,1474
kó͘-chá,koo2-cha2,kóo-tsá,koo2-tsa2,1475
báu--sí--ah,bau2--si2--ah,báu--sí--ah,bau2--si2--ah,1476
chhut-sek,chhut-sek,tshut-sik,tshut-sik,1477
gōa-hâng,goa7-hang5,guā-hâng,gua7-hang5,1478
sù-sek-pâi,su3-sek-pai5,sù-sik-pâi,su3-sik-pai5,1479
gōa-uī,goa7-ui7,guā-uī,gua7-ui7,1480
tang-bóe,tang-boe2,tang-bué,tang-bue2,1481
tang-bé,tang-be2,tang-bé,tang-be2,1481
chhut-sûn,chhut-sun5,tshut-sûn,tshut-sun5,1482
sù-sī,su3-si7,sù-sī,su3-si7,1483
sì-siù-á,si3-siu3-a2,sì-siù-á,si3-siu3-a2,1484
chhut-sin,chhut-sin,tshut-sin,tshut-sin,1485
ka-chhia,ka-chhia,ka-tshia,ka-tshia,1486
pòaⁿ-sin,poann3-sin,puànn-sin,puann3-sin,1487
khah-chhia,khah-chhia,khah-tshia,khah-tshia,1488
chhut-lâi,chhut-lai5,tshut-lâi,tshut-lai5,1489
Pak-kiaⁿ,Pak-kiann,Pak-kiann,Pak-kiann,1490
sù-kùi,su3-kui3,sù-kuì,su3-kui3,1491
khó-phà,kho2-pha3,khó-phà,kho2-pha3,1492
khóⁿ-phàⁿ,khonn2-phann3,khónn-phànn,khonn2-phann3,1492
kó͘-pán,koo2-pan2,kóo-pán,koo2-pan2,1493
su-hoat,su-hoat,su-huat,su-huat,1494
ka-iû-chām,ka-iu5-cham7,ka-iû-tsām,ka-iu5-tsam7,1495
chhut-pán,chhut-pan2,tshut-pán,tshut-pan2,1496
sù-bu̍t-á,su3-but8-a2,sù-bu̍t-á,su3-but8-a2,1497
pòaⁿ-khong-tiong,poann3-khong-tiong,puànn-khong-tiong,puann3-khong-tiong,1498
sù-ki,su3-ki,sù-ki,su3-ki,1499
chhut-mn̂g,chhut-mng5,tshut-mn̂g,tshut-mng5,1500
kiò-mn̂g,kio3-mng5,kiò-mn̂g,kio3-mng5,1501
poàn-sìn-poàn-gî,poan3-sin3-poan3-gi5,puàn-sìn-puàn-gî,puan3-sin3-puan3-gi5,1502
pòaⁿ-sìn-pòaⁿ-gî,poann3-sin3-poann3-gi5,puànn-sìn-puànn-gî,puann3-sin3-puann3-gi5,1502
kiò-kheh,kio3-kheh,kiò-kheh,kio3-kheh,1503
chí-sī,chi2-si7,tsí-sī,tsi2-si7,1504
kiò-sī,kio3-si7,kiò-sī,kio3-si7,1505
sì-kè,si3-ke3,sì-kè,si3-ke3,1506
sì-kòe,si3-koe3,sì-kuè,si3-kue3,1506
sì-kè-sô,si3-ke3-so5,sì-kè-sô,si3-ke3-so5,1507
sì-kòe-sô,si3-koe3-so5,sì-kuè-sô,si3-kue3-so5,1507
gōa-kho,goa7-kho,guā-kho,gua7-kho,1508
kiò-khó͘,kio3-khoo2,kiò-khóo,kio3-khoo2,1509
chí-iàu,chi2-iau3,tsí-iàu,tsi2-iau3,1510
gōa-saⁿ,goa7-sann,guā-sann,gua7-sann,1511
khiò-siú,khio3-siu2,khiò-siú,khio3-siu2,1512
sì-bīn,si3-bin7,sì-bīn,si3-bin7,1513
gōa-bīn,goa7-bin7,guā-bīn,gua7-bin7,1514
chhut-hong-thâu,chhut-hong-thau5,tshut-hong-thâu,tshut-hong-thau5,1515
ka-pōe,ka-poe7,ka-puē,ka-pue7,1516
gōa-thò,goa7-tho3,guā-thò,gua7-tho3,1517
chhut-ke,chhut-ke,tshut-ke,tshut-ke,1518
chhut-chhai,chhut-chhai,tshut-tshai,tshut-tshai,1519
chhut-chhe,chhut-chhe,tshut-tshe,tshut-tshe,1519
chhut-sai,chhut-sai,tshut-sai,tshut-sai,1520
chhut-se̍k,chhut-sek8,tshut-si̍k,tshut-sik8,1521
gōa-sun,goa7-sun,guā-sun,gua7-sun,1522
gōa-ke,goa7-ke,guā-ke,gua7-ke,1523
kong-hāu,kong-hau7,kong-hāu,kong-hau7,1524
kó͘-chu,koo2-chu,kóo-tsu,koo2-tsu,1525
chhut-khùi,chhut-khui3,tshut-khuì,tshut-khui3,1526
sù-hái,su3-hai2,sù-hái,su3-hai2,1527
chhut-chu,chhut-chu,tshut-tsu,tshut-tsu,1528
sì-phòa,si3-phoa3,sì-phuà,si3-phua3,1529
chhut-cho͘,chhut-choo,tshut-tsoo,tshut-tsoo,1530
sù-sîn-thng,su3-sin5-thng,sù-sîn-thng,su3-sin5-thng,1531
khó-lêng,kho2-leng5,khó-lîng,kho2-ling5,1532
khóⁿ-lêng,khonn2-leng5,khónn-lîng,khonn2-ling5,1532
chhut-chiú,chhut-chiu2,tshut-tsiú,tshut-tsiu2,1533
chhut-má,chhut-ma2,tshut-má,tshut-ma2,1534
sù-phòe,su3-phoe3,sù-phuè,su3-phue3,1535
sù-phè,su3-phe3,sù-phè,su3-phe3,1535
kiò-chò,kio3-cho3,kiò-tsò,kio3-tso3,1536
kiò-chòe,kio3-choe3,kiò-tsuè,kio3-tsue3,1536
gōa-kok,goa7-kok,guā-kok,gua7-kok,1537
chhut-tiuⁿ,chhut-tiunn,tshut-tiunn,tshut-tiunn,1538
ka-kiông,ka-kiong5,ka-kiông,ka-kiong5,1539
sù-siông,su3-siong5,sù-siông,su3-siong5,1540
khó-sioh,kho2-sioh,khó-sioh,kho2-sioh,1541
pòaⁿ-po͘,poann3-poo,puànn-poo,puann3-poo,1542
pòaⁿ-tháng-sái,poann3-thang2-sai2,puànn-tháng-sái,puann3-thang2-sai2,1543
pòaⁿ-tháng-sai-á,poann3-thang2-sai-a2,puànn-tháng-sai-á,puann3-thang2-sai-a2,1544
ka-thiam,ka-thiam,ka-thiam,ka-thiam,1545
ke-thiⁿ,ke-thinn,ke-thinn,ke-thinn,1545
sì-lâm-sûi,si3-lam5-sui5,sì-lâm-suî,si3-lam5-sui5,1546
chhut-hiān,chhut-hian7,tshut-hiān,tshut-hian7,1547
chhut-sán,chhut-san2,tshut-sán,tshut-san2,1548
gōa-tī,goa7-ti7,guā-tī,gua7-ti7,1549
chhut-thoat,chhut-thoat,tshut-thuat,tshut-thuat,1550
sù-thong-pat-ta̍t,su3-thong-pat-tat8,sù-thong-pat-ta̍t,su3-thong-pat-tat8,1551
pak-pō͘,pak-poo7,pak-pōo,pak-poo7,1552
pòaⁿ-iam-iûⁿ-á,poann3-iam-iunn5-a2,puànn-iam-iûnn-á,puann3-iam-iunn5-a2,1553
chhut-chhùi,chhut-chhui3,tshut-tshuì,tshut-tshui3,1554
kong-lô,kong-lo5,kong-lô,kong-lo5,1555
mauh-chhùi,mauh-chhui3,mauh-tshuì,mauh-tshui3,1556
chhut-tiûⁿ,chhut-tiunn5,tshut-tiûnn,tshut-tiunn5,1557
pau-uî,pau-ui5,pau-uî,pau-ui5,1558
gōa-tiûⁿ,goa7-tiunn5,guā-tiûnn,gua7-tiunn5,1559
khó-òⁿ,kho2-onn3,khó-ònn,kho2-onn3,1560
khóⁿ-òⁿ,khonn2-onn3,khónn-ònn,khonn2-onn3,1560
khó-náu,kho2-nau2,khó-náu,kho2-nau2,1561
khóⁿ-náu,khonn2-nau2,khónn-náu,khonn2-nau2,1561
sì-sòaⁿ,si3-soann3,sì-suànn,si3-suann3,1562
ke-kiám,ke-kiam2,ke-kiám,ke-kiam2,1563
chhut-káng,chhut-kang2,tshut-káng,tshut-kang2,1564
gōe-seng,goe7-seng,guē-sing,gue7-sing,1565
tang-chhài,tang-chhai3,tang-tshài,tang-tshai3,1566
kiò-chhài,kio3-chhai3,kiò-tshài,kio3-tshai3,1567
pau-ho̍k-kin,pau-hok8-kin,pau-ho̍k-kin,pau-hok8-kin,1568
pau-ho̍k-kun,pau-hok8-kun,pau-ho̍k-kun,pau-hok8-kun,1568
pau-ho̍k-á,pau-hok8-a2,pau-ho̍k-á,pau-hok8-a2,1569
pau-pn̄g,pau-png7,pau-pn̄g,pau-png7,1570
tiàu-chi̍p,tiau3-chip8,tiàu-tsi̍p,tiau3-tsip8,1571
chhut-khîn,chhut-khin5,tshut-khîn,tshut-khin5,1572
chhut-khûn,chhut-khun5,tshut-khûn,tshut-khun5,1572
khì-siong-kái-ut,khi3-siong-kai2-ut,khì-siong-kái-ut,khi3-siong-kai2-ut,1573
chhut-kè,chhut-ke3,tshut-kè,tshut-ke3,1574
gōa-má,goa7-ma2,guā-má,gua7-ma2,1575
kó͘-ì,koo2-i3,kóo-ì,koo2-i3,1576
khó-aì,kho2-ai3,khó-ài,kho2-ai3,1577
kó͘-ì-lâng,koo2-i3-lang5,kóo-ì-lâng,koo2-i3-lang5,1578
chhut-gia̍p,chhut-giap8,tshut-gia̍p,tshut-giap8,1579
pak-ke̍k,pak-kek8,pak-ki̍k,pak-kik8,1580
pòaⁿ-chat,poann3-chat,puànn-tsat,puann3-tsat,1581
tang-cheh-îⁿ,tang-cheh-inn5,tang-tseh-înn,tang-tseh-inn5,1582
tang-choeh-îⁿ,tang-choeh-inn5,tang-tsueh-înn,tang-tsueh-inn5,1582
nah--lo̍h-khì,nah--loh8-khi3,nah--lo̍h-khì,nah--loh8-khi3,1583
kó͘-tóng,koo2-tong2,kóo-tóng,koo2-tong2,1584
pau-chong,pau-chong,pau-tsong,pau-tsong,1585
ke-oē,ke-oe7,ke-uē,ke-ue7,1586
sì-kha-á,si3-kha-a2,sì-kha-á,si3-kha-a2,1587
sì-kha-á-siû,si3-kha-a2-siu5,sì-kha-á-siû,si3-kha-a2-siu5,1588
sì-kha-tō͘-tēng,si3-kha-too7-teng7,sì-kha-tōo-tīng,si3-kha-too7-ting7,1589
chhut-lō͘,chhut-loo7,tshut-lōo,tshut-loo7,1590
chhut-ūn,chhut-un7,tshut-ūn,tshut-un7,1591
pòaⁿ-lō͘,poann3-loo7,puànn-lōo,puann3-loo7,1592
gōa-lō͘-á,goa7-loo7-a2,guā-lōo-á,gua7-loo7-a2,1593
pòaⁿ-lō͘-sai,poann3-loo7-sai,puànn-lōo-sai,puann3-loo7-sai,1594
pau-chhī--ê,pau-chhi7--e5,pau-tshī--ê,pau-tshi7--e5,1595
pòaⁿ-mê,poann3-me5,puànn-mê,puann3-me5,1596
pòaⁿ-mî,poann3-mi5,puànn-mî,puann3-mi5,1596
khó-gî,kho2-gi5,khó-gî,kho2-gi5,1597
pak-koán,pak-koan2,pak-kuán,pak-kuan2,1598
pòaⁿ-chiaⁿ-pe̍h,poann3-chiann-peh8,puànn-tsiann-pe̍h,puann3-tsiann-peh8,1599
pau-chióng-tê,pau-chiong2-te5,pau-tsióng-tê,pau-tsiong2-te5,1600
sì-kho͘-uî-á,si3-khoo-ui5-a2,sì-khoo-uî-á,si3-khoo-ui5-a2,1601
sì-kho͘-liàn-tńg,si3-khoo-lian3-tng2,sì-khoo-liàn-tńg,si3-khoo-lian3-tng2,1602
sì-kho͘-lìn-tńg,si3-khoo-lin3-tng2,sì-khoo-lìn-tńg,si3-khoo-lin3-tng2,1602
ka-bāng-hî,ka-bang7-hi5,ka-bāng-hî,ka-bang7-hi5,1603
ka-bāng-hû,ka-bang7-hu5,ka-bāng-hû,ka-bang7-hu5,1603
pau-kó,pau-ko2,pau-kó,pau-ko2,1604
pau-niá,pau-nia2,pau-niá,pau-nia2,1605
nah-phīⁿ,nah-phinn7,nah-phīnn,nah-phinn7,1606
chhut-kè,chhut-ke3,tshut-kè,tshut-ke3,1607
pòaⁿ-kè,poann3-ke3,puànn-kè,puann3-ke3,1608
su-gî,su-gi5,su-gî,su-gi5,1609
kong-tek,kong-tek,kong-tik,kong-tik,1610
khó-liân,kho2-lian5,khó-liân,kho2-lian5,1611
khó-liân-tāi,kho2-lian5-tai7,khó-liân-tāi,kho2-lian5-tai7,1612
pòaⁿ-lâu-á,poann3-lau5-a2,puànn-lâu-á,puann3-lau5-a2,1613
kong-khò,kong-kho3,kong-khò,kong-kho3,1614
chhut-bē,chhut-be7,tshut-bē,tshut-be7,1615
chhut-bōe,chhut-boe7,tshut-buē,tshut-bue7,1615
khó-khò,kho2-kho3,khó-khò,kho2-kho3,1616
ka-taⁿ,ka-tann,ka-tann,ka-tann,1617
su-ki,su-ki,su-ki,su-ki,1618
pòaⁿ-sio-léng,poann3-sio-leng2,puànn-sio-líng,puann3-sio-ling2,1619
pau-pān,pau-pan7,pau-pān,pau-pan7,1620
kó͘-chui,koo2-chui,kóo-tsui,koo2-tsui,1621
chhut-thâu,chhut-thau5,tshut-thâu,tshut-thau5,1622
pau-āⁿ,pau-ann7,pau-ānn,pau-ann7,1623
khàu-thâu,khau3-thau5,khàu-thâu,khau3-thau5,1624
gōa-thâu,goa7-thau5,guā-thâu,gua7-thau5,1625
chhut-thâu-thiⁿ,chhut-thau5-thinn,tshut-thâu-thinn,tshut-thau5-thinn,1626
chhut-siaⁿ,chhut-siann,tshut-siann,tshut-siann,1627
chhut-lâng,chhut-lang5,tshut-lâng,tshut-lang5,1628
ka-chì-á,ka-chi3-a2,ka-tsì-á,ka-tsi3-a2,1629
khàu-siā,khau3-sia7,khàu-siā,khau3-sia7,1630
khiò-siā,khio3-sia7,khiò-siā,khio3-sia7,1630
ke-kóng-oē,ke-kong2-oe7,ke-kóng-uē,ke-kong2-ue7,1631
chhut-phia̍h,chhut-phiah8,tshut-phia̍h,tshut-phiah8,1632
pau-sit-thâu,pau-sit-thau5,pau-sit-thâu,pau-sit-thau5,1633
kó͘-chek,koo2-chek,kóo-tsik,koo2-tsik,1634
ka-lak-á,ka-lak-a2,ka-lak-á,ka-lak-a2,1635
pau-ún,pau-un2,pau-ún,pau-un2,1636
sì-piⁿ,si3-pinn,sì-pinn,si3-pinn,1637
tiàu-kiàⁿ,tiau3-kiann3,tiàu-kiànn,tiau3-kiann3,1638
ka-chui,ka-chui,ka-tsui,ka-tsui,1639
pau-iâⁿ,pau-iann5,pau-iânn,pau-iann5,1640
kù-tāu,ku3-tau7,kù-tāu,ku3-tau7,1641
gōa-koan,goa7-koan,guā-kuan,gua7-kuan,1642
pau-pa̍k,pau-pak8,pau-pa̍k,pau-pak8,1643
giâ,gia5,giâ,gia5,1644
sit,sit,sit,sit,1645
lô͘,loo5,lôo,loo5,1646
leng,leng,ling,ling,1647
ni,ni,ni,ni,1647
lin,lin,lin,lin,1647
nai,nai,nai,nai,1648
khá,kha2,khá,kha2,1649
khiáu,khiau2,khiáu,khiau2,1650
chhī,chhi7,tshī,tshi7,1651
pò͘,poo3,pòo,poo3,1652
pêⁿ,penn5,pênn,penn5,1653
pîⁿ,pinn5,pînn,pinn5,1653
piâⁿ,piann5,piânn,piann5,1654
pêng,peng5,pîng,ping5,1655
iù,iu3,iù,iu3,1656
bō͘,boo7,bōo,boo7,1657
pe,pe,pe,pe,1658
pê,pe5,pê,pe5,1659
táⁿ,tann2,tánn,tann2,1660
tòaⁿ,toann3,tuànn,tuann3,1661
bī,bi7,bī,bi7,1662
bōe,boe7,buē,bue7,1663
bē,be7,bē,be7,1663
pún,pun2,pún,pun2,1664
chiàⁿ,chiann3,tsiànn,tsiann3,1665
chèng,cheng3,tsìng,tsing3,1666
bió,bio2,bió,bio2,1667
bó,bo2,bó,bo2,1668
bú,bu2,bú,bu2,1669
bîn,bin5,bîn,bin5,1670
chiap,chiap,tsiap,tsiap,1671
pún-lâng,pun2-lang5,pún-lâng,pun2-lang5,1672
sit-lâng-lé,sit-lang5-le2,sit-lâng-lé,sit-lang5-le2,1673
lô͘-châi,loo5-chai5,lôo-tsâi,loo5-tsai5,1674
kha-chhng,kha-chhng,kha-tshng,kha-tshng,1675
pún-thó͘,pun2-thoo2,pún-thóo,pun2-thoo2,1676
kha-chhng-phóe,kha-chhng-phoe2,kha-tshng-phué,kha-tshng-phue2,1677
bī-bông-jîn,bi7-bong5-jin5,bī-bông-jîn,bi7-bong5-jin5,1678
bī-bông-lîn,bi7-bong5-lin5,bī-bông-lîn,bi7-bong5-lin5,1678
kha-chhng-kháu,kha-chhng-khau2,kha-tshng-kháu,kha-tshng-khau2,1679
kha-chhng-táu,kha-chhng-tau2,kha-tshng-táu,kha-tshng-tau2,1680
kha-chhng-aū,kha-chhng-au7,kha-tshng-āu,kha-tshng-au7,1681
kha-chhng-kut,kha-chhng-kut,kha-tshng-kut,kha-tshng-kut,1682
kha-chhng-kau,kha-chhng-kau,kha-tshng-kau,kha-tshng-kau,1683
chhī-lāi,chhi7-lai7,tshī-lāi,tshi7-lai7,1684
piâⁿ-cheh,piann5-cheh,piânn-tseh,piann5-tseh,1685
pêⁿ-pun,penn5-pun,pênn-pun,penn5-pun,1686
pîⁿ-pun,pinn5-pun,pînn-pun,pinn5-pun,1686
sit-chhiú,sit-chhiu2,sit-tshiú,sit-tshiu2,1687
táⁿ-chah,tann2-chah,tánn-tsah,tann2-tsah,1688
chiàⁿ-chhiú,chiann3-chhiu2,tsiànn-tshiú,tsiann3-tshiu2,1689
chiaⁿ--goe̍h,chiann--goeh8,tsiann--gue̍h,tsiann--gueh8,1690
chiaⁿ--ge̍h,chiann--geh8,tsiann--ge̍h,tsiann--geh8,1690
chiaⁿ-goe̍h,chiann-goeh8,tsiann-gue̍h,tsiann-gueh8,1690
chiaⁿ-ge̍h,chiann-geh8,tsiann-ge̍h,tsiann-geh8,1690
bîn-sim,bin5-sim,bîn-sim,bin5-sim,1691
chiàⁿ-chhiú-pêng,chiann3-chhiu2-peng5,tsiànn-tshiú-pîng,tsiann3-tshiu2-ping5,1692
chiaⁿ-goe̍h-chiaⁿ-sî,chiann-goeh8-chiann-si5,tsiann-gue̍h-tsiann-sî,tsiann-gueh8-tsiann-si5,1693
chiaⁿ-ge̍h-chiaⁿ-sî,chiann-geh8-chiann-si5,tsiann-ge̍h-tsiann-sî,tsiann-geh8-tsiann-si5,1693
chiàⁿ-pêng,chiann3-peng5,tsiànn-pîng,tsiann3-ping5,1694
bîn-chú,bin5-chu2,bîn-tsú,bin5-tsu2,1695
bú-á-kiáⁿ,bu2-a2-kiann2,bú-á-kiánn,bu2-a2-kiann2,1696
bó-á-kiáⁿ,bo2-a2-kiann2,bó-á-kiánn,bo2-a2-kiann2,1696
chó-iū,cho2-iu7,tsó-iū,tso2-iu7,1697
leng-bú,leng-bu2,ling-bú,ling-bu2,1698
ni-bú,ni-bu2,ni-bú,ni-bu2,1698
lin-bú,lin-bu2,lin-bú,lin-bu2,1698
chhī-bîn,chhi7-bin5,tshī-bîn,tshi7-bin5,1699
pêⁿ-pêⁿ,penn5-penn5,pênn-pênn,penn5-penn5,1700
pîⁿ-pîⁿ,pinn5-pinn5,pînn-pînn,pinn5-pinn5,1700
boa̍h-boa̍h,boah8-boah8,bua̍h-bua̍h,buah8-buah8,1701
chiàⁿ-pún,chiann3-pun2,tsiànn-pún,tsiann3-pun2,1702
pò͘-chhī-á,poo3-chhi7-a2,pòo-tshī-á,poo3-tshi7-a2,1703
leng-bú-chhia,leng-bu2-chhia,ling-bú-tshia,ling-bu2-tshia,1704
ni-bú-chhia,ni-bu2-chhia,ni-bú-tshia,ni-bu2-tshia,1704
lin-bú-chhia,lin-bu2-chhia,lin-bú-tshia,lin-bu2-tshia,1704
